date,player,game,side,line,american_odds
2025-12-29,Bobby Portis,Milwaukee Bucks @ Charlotte Hornets,Over,11.5,-121
2025-12-29,Bobby Portis,Milwaukee Bucks @ Charlotte Hornets,Under,11.5,-105
2025-12-29,Kyle Kuzma,Milwaukee Bucks @ Charlotte Hornets,Over,11.5,-102
2025-12-29,Kyle Kuzma,Milwaukee Bucks @ Charlotte Hornets,Under,11.5,-124
2025-12-29,Myles Turner,Milwaukee Bucks @ Charlotte Hornets,Over,11.5,100
2025-12-29,Myles Turner,Milwaukee Bucks @ Charlotte Hornets,Under,11.5,-128
2025-12-29,Moussa Diabate,Milwaukee Bucks @ Charlotte Hornets,Over,9.5,-103
2025-12-29,Moussa Diabate,Milwaukee Bucks @ Charlotte Hornets,Under,9.5,-124
2025-12-29,A.J. Green,Milwaukee Bucks @ Charlotte Hornets,Over,9.5,-102
2025-12-29,A.J. Green,Milwaukee Bucks @ Charlotte Hornets,Under,9.5,-125
2025-12-29,Tidjane Salaun,Milwaukee Bucks @ Charlotte Hornets,Over,8.5,-109
2025-12-29,Tidjane Salaun,Milwaukee Bucks @ Charlotte Hornets,Under,8.5,-117
2025-12-29,Sion James,Milwaukee Bucks @ Charlotte Hornets,Over,7.5,-102
2025-12-29,Sion James,Milwaukee Bucks @ Charlotte Hornets,Under,7.5,-125
2025-12-29,Devin Booker,Phoenix Suns @ Washington Wizards,Over,26.5,-122
2025-12-29,Devin Booker,Phoenix Suns @ Washington Wizards,Under,26.5,-105
2025-12-29,Dillon Brooks,Phoenix Suns @ Washington Wizards,Over,20.5,-121
2025-12-29,Dillon Brooks,Phoenix Suns @ Washington Wizards,Under,20.5,-105
