date,player,game,line
2025-11-10,Herb Jones,New Orleans Pelicans @ Phoenix Suns,11.5
2025-11-10,Royce O'Neale,New Orleans Pelicans @ Phoenix Suns,9.5
2025-11-10,Ryan Dunn,New Orleans Pelicans @ Phoenix Suns,7.5
2025-11-10,Yves Missi,New Orleans Pelicans @ Phoenix Suns,7.5
2025-11-10,James Harden,Atlanta Hawks @ Los Angeles Clippers,24.5
2025-11-10,Jalen Johnson,Atlanta Hawks @ Los Angeles Clippers,21.5
2025-11-10,Kristaps Porzingis,Atlanta Hawks @ Los Angeles Clippers,18.5
2025-11-10,Ivica Zubac,Atlanta Hawks @ Los Angeles Clippers,17.5
2025-11-10,Nickeil Alexander-Walker,Atlanta Hawks @ Los Angeles Clippers,16.5
2025-11-10,Dyson Daniels,Atlanta Hawks @ Los Angeles Clippers,12.5
2025-11-10,Zaccharie Risacher,Atlanta Hawks @ Los Angeles Clippers,12.5
2025-11-10,Bradley Beal,Atlanta Hawks @ Los Angeles Clippers,10.5
2025-11-10,Derrick Jones,Atlanta Hawks @ Los Angeles Clippers,9.5
2025-11-10,Kris Dunn,Atlanta Hawks @ Los Angeles Clippers,7.5
2025-11-11,Michael Porter Jr,Toronto Raptors @ Brooklyn Nets,22.5
2025-11-11,R.J. Barrett,Toronto Raptors @ Brooklyn Nets,19.5
2025-11-11,Brandon Ingram,Toronto Raptors @ Brooklyn Nets,19.5
2025-11-11,Scottie Barnes,Toronto Raptors @ Brooklyn Nets,18.5
2025-11-11,Immanuel Quickley,Toronto Raptors @ Brooklyn Nets,15.5
2025-11-11,Nicolas Claxton,Toronto Raptors @ Brooklyn Nets,14.5
2025-11-11,Noah Clowney,Toronto Raptors @ Brooklyn Nets,12.5
2025-11-11,Jakob Poeltl,Toronto Raptors @ Brooklyn Nets,9.5
2025-11-11,Terance Mann,Toronto Raptors @ Brooklyn Nets,9.5
2025-11-11,Ziaire Williams,Toronto Raptors @ Brooklyn Nets,9.5
2025-11-11,Tyrese Martin,Toronto Raptors @ Brooklyn Nets,8.5
2025-11-11,Sandro Mamukelashvili,Toronto Raptors @ Brooklyn Nets,8.5
2025-11-11,Drake Powell,Toronto Raptors @ Brooklyn Nets,8.5
2025-11-11,Egor Demin,Toronto Raptors @ Brooklyn Nets,8.5
2025-11-11,Collin Murray-Boyles,Toronto Raptors @ Brooklyn Nets,6.5
2025-11-11,Jamal Shead,Toronto Raptors @ Brooklyn Nets,5.5
2025-11-11,Jalen Brunson,Memphis Grizzlies @ New York Knicks,26.5
2025-11-11,Karl-Anthony Towns,Memphis Grizzlies @ New York Knicks,21.5
2025-11-11,Ja Morant,Memphis Grizzlies @ New York Knicks,20.5
2025-11-11,Jaren Jackson Jr,Memphis Grizzlies @ New York Knicks,16.5
2025-11-11,OG Anunoby,Memphis Grizzlies @ New York Knicks,16.5
2025-11-11,Mikal Bridges,Memphis Grizzlies @ New York Knicks,14.5
2025-11-11,Cedric Coward,Memphis Grizzlies @ New York Knicks,12.5
2025-11-11,Santi Aldama,Memphis Grizzlies @ New York Knicks,12.5
2025-11-11,Jock Landale,Memphis Grizzlies @ New York Knicks,9.5
2025-11-11,Josh Hart,Memphis Grizzlies @ New York Knicks,8.5
2025-11-11,Jordan Clarkson,Memphis Grizzlies @ New York Knicks,8.5
2025-11-11,Jaylen Wells,Memphis Grizzlies @ New York Knicks,8.5
2025-11-11,Kentavious Caldwell-Pope,Memphis Grizzlies @ New York Knicks,8.5
2025-11-11,Miles McBride,Memphis Grizzlies @ New York Knicks,8.5
2025-11-11,Mitchell Robinson,Memphis Grizzlies @ New York Knicks,4.5
2025-11-11,Tyrese Maxey,Boston Celtics @ Philadelphia 76ers,28.5
2025-11-11,Jaylen Brown,Boston Celtics @ Philadelphia 76ers,27.5
2025-11-11,Joel Embiid,Boston Celtics @ Philadelphia 76ers,21.5
2025-11-11,Derrick White,Boston Celtics @ Philadelphia 76ers,17.5
2025-11-11,Payton Pritchard,Boston Celtics @ Philadelphia 76ers,15.5
2025-11-11,Quentin Grimes,Boston Celtics @ Philadelphia 76ers,14.5
2025-11-11,Anfernee Simons,Boston Celtics @ Philadelphia 76ers,14.5
2025-11-11,Kelly Oubre Jr,Boston Celtics @ Philadelphia 76ers,13.5
2025-11-11,VJ Edgecombe,Boston Celtics @ Philadelphia 76ers,13.5
2025-11-11,Trendon Watford,Boston Celtics @ Philadelphia 76ers,9.5
2025-11-11,Neemias Queta,Boston Celtics @ Philadelphia 76ers,8.5
2025-11-11,Josh Minott,Boston Celtics @ Philadelphia 76ers,8.5
2025-11-11,Sam Hauser,Boston Celtics @ Philadelphia 76ers,6.5
2025-11-11,Shai Gilgeous-Alexander,Golden State Warriors @ Oklahoma City Thunder,31.5
2025-11-11,Stephen Curry,Golden State Warriors @ Oklahoma City Thunder,22.5
2025-11-11,Chet Holmgren,Golden State Warriors @ Oklahoma City Thunder,17.5
2025-11-11,Jimmy Butler,Golden State Warriors @ Oklahoma City Thunder,16.5
2025-11-11,Ajay Mitchell,Golden State Warriors @ Oklahoma City Thunder,16.5
2025-11-11,Jonathan Kuminga,Golden State Warriors @ Oklahoma City Thunder,14.5
2025-11-11,Isaiah Joe,Golden State Warriors @ Oklahoma City Thunder,11.5
2025-11-11,Isaiah Hartenstein,Golden State Warriors @ Oklahoma City Thunder,10.5
2025-11-11,Brandin Podziemski,Golden State Warriors @ Oklahoma City Thunder,9.5
2025-11-11,Cason Wallace,Golden State Warriors @ Oklahoma City Thunder,8.5
2025-11-11,Moses Moody,Golden State Warriors @ Oklahoma City Thunder,8.5
2025-11-11,Alex Caruso,Golden State Warriors @ Oklahoma City Thunder,7.5
2025-11-11,Draymond Green,Golden State Warriors @ Oklahoma City Thunder,7.5
2025-11-11,Quinten Post,Golden State Warriors @ Oklahoma City Thunder,6.5
2025-11-11,Lauri Markkanen,Indiana Pacers @ Utah Jazz,26.5
2025-11-11,Pascal Siakam,Indiana Pacers @ Utah Jazz,25.5
2025-11-11,Keyonte George,Indiana Pacers @ Utah Jazz,22.5
2025-11-11,Aaron Nesmith,Indiana Pacers @ Utah Jazz,17.5
2025-11-11,Andrew Nembhard,Indiana Pacers @ Utah Jazz,15.5
2025-11-11,Jarace Walker,Indiana Pacers @ Utah Jazz,12.5
2025-11-11,Ace Bailey,Indiana Pacers @ Utah Jazz,10.5
2025-11-11,Jusuf Nurkic,Indiana Pacers @ Utah Jazz,9.5
2025-11-11,Isaiah Jackson,Indiana Pacers @ Utah Jazz,9.5
2025-11-11,T.J. McConnell,Indiana Pacers @ Utah Jazz,9.5
2025-11-11,Svi Mykhailiuk,Indiana Pacers @ Utah Jazz,9.5
2025-11-11,Kyle Filipowski,Indiana Pacers @ Utah Jazz,8.5
2025-11-11,Ben Sheppard,Indiana Pacers @ Utah Jazz,8.5
2025-11-11,Isaiah Collier,Indiana Pacers @ Utah Jazz,6.5
2025-11-11,Jay Huff,Indiana Pacers @ Utah Jazz,6.5
2025-11-11,Taylor Hendricks,Indiana Pacers @ Utah Jazz,4.5
2025-11-11,Nikola Jokic,Denver Nuggets @ Sacramento Kings,27.5
2025-11-11,Jamal Murray,Denver Nuggets @ Sacramento Kings,21.5
2025-11-11,Zach LaVine,Denver Nuggets @ Sacramento Kings,21.5
2025-11-11,DeMar DeRozan,Denver Nuggets @ Sacramento Kings,20.5
2025-11-11,Aaron Gordon,Denver Nuggets @ Sacramento Kings,17.5
2025-11-11,Domantas Sabonis,Denver Nuggets @ Sacramento Kings,16.5
2025-11-11,Christian Braun,Denver Nuggets @ Sacramento Kings,12.5
2025-11-11,Dennis Schroder,Denver Nuggets @ Sacramento Kings,12.5
2025-11-11,Malik Monk,Denver Nuggets @ Sacramento Kings,12.5
2025-11-11,Cameron Johnson,Denver Nuggets @ Sacramento Kings,10.5
2025-11-11,Tim Hardaway Jr,Denver Nuggets @ Sacramento Kings,8.5
2025-11-11,Jonas Valanciunas,Denver Nuggets @ Sacramento Kings,7.5
2025-11-11,Bruce Brown,Denver Nuggets @ Sacramento Kings,6.5
2025-11-12,Giannis Antetokounmpo,Milwaukee Bucks @ Charlotte Hornets,31.5
2025-11-12,Miles Bridges,Milwaukee Bucks @ Charlotte Hornets,23.5
2025-11-12,Kon Knueppel,Milwaukee Bucks @ Charlotte Hornets,17.5
2025-11-12,Collin Sexton,Milwaukee Bucks @ Charlotte Hornets,16.5
2025-11-12,Ryan Rollins,Milwaukee Bucks @ Charlotte Hornets,14.5
2025-11-12,Myles Turner,Milwaukee Bucks @ Charlotte Hornets,13.5
2025-11-12,Tre Mann,Milwaukee Bucks @ Charlotte Hornets,12.5
2025-11-12,Gary Trent Jr,Milwaukee Bucks @ Charlotte Hornets,10.5
2025-11-12,A.J. Green,Milwaukee Bucks @ Charlotte Hornets,9.5
2025-11-12,Cole Anthony,Milwaukee Bucks @ Charlotte Hornets,9.5
2025-11-12,Sion James,Milwaukee Bucks @ Charlotte Hornets,8.5
2025-11-12,Ryan Kalkbrenner,Milwaukee Bucks @ Charlotte Hornets,8.5
2025-11-12,Cade Cunningham,Chicago Bulls @ Detroit Pistons,29.5
2025-11-12,Josh Giddey,Chicago Bulls @ Detroit Pistons,22.5
2025-11-12,Jalen Duren,Chicago Bulls @ Detroit Pistons,20.5
2025-11-12,Nikola Vucevic,Chicago Bulls @ Detroit Pistons,18.5
2025-11-12,Matas Buzelis,Chicago Bulls @ Detroit Pistons,14.5
2025-11-12,Duncan Robinson,Chicago Bulls @ Detroit Pistons,13.5
2025-11-12,Tre Jones,Chicago Bulls @ Detroit Pistons,13.5
2025-11-12,Isaac Okoro,Chicago Bulls @ Detroit Pistons,7.5
2025-11-12,Jalen Brunson,Orlando Magic @ New York Knicks,25.5
2025-11-12,Paolo Banchero,Orlando Magic @ New York Knicks,23.5
2025-11-12,Karl-Anthony Towns,Orlando Magic @ New York Knicks,21.5
2025-11-12,Franz Wagner,Orlando Magic @ New York Knicks,21.5
2025-11-12,Desmond Bane,Orlando Magic @ New York Knicks,17.5
2025-11-12,OG Anunoby,Orlando Magic @ New York Knicks,15.5
2025-11-12,Mikal Bridges,Orlando Magic @ New York Knicks,14.5
2025-11-12,Jalen Suggs,Orlando Magic @ New York Knicks,12.5
2025-11-12,Wendell Carter Jr,Orlando Magic @ New York Knicks,11.5
2025-11-12,Mitchell Robinson,Orlando Magic @ New York Knicks,5.5
2025-11-12,Jaylen Brown,Memphis Grizzlies @ Boston Celtics,26.5
2025-11-12,Ja Morant,Memphis Grizzlies @ Boston Celtics,21.5
2025-11-12,Derrick White,Memphis Grizzlies @ Boston Celtics,17.5
2025-11-12,Jaren Jackson Jr,Memphis Grizzlies @ Boston Celtics,17.5
2025-11-12,Payton Pritchard,Memphis Grizzlies @ Boston Celtics,15.5
2025-11-12,Anfernee Simons,Memphis Grizzlies @ Boston Celtics,14.5
2025-11-12,Cedric Coward,Memphis Grizzlies @ Boston Celtics,12.5
2025-11-12,Jaylen Wells,Memphis Grizzlies @ Boston Celtics,9.5
2025-11-12,Jock Landale,Memphis Grizzlies @ Boston Celtics,9.5
2025-11-12,Neemias Queta,Memphis Grizzlies @ Boston Celtics,8.5
2025-11-12,Kentavious Caldwell-Pope,Memphis Grizzlies @ Boston Celtics,7.5
2025-11-12,Norman Powell,Cleveland Cavaliers @ Miami Heat,22.5
2025-11-12,De'Andre Hunter,Cleveland Cavaliers @ Miami Heat,22.5
2025-11-12,Andrew Wiggins,Cleveland Cavaliers @ Miami Heat,18.5
2025-11-12,Jarrett Allen,Cleveland Cavaliers @ Miami Heat,16.5
2025-11-12,Jaime Jaquez Jr,Cleveland Cavaliers @ Miami Heat,15.5
2025-11-12,Sam Merrill,Cleveland Cavaliers @ Miami Heat,14.5
2025-11-12,Kel'el Ware,Cleveland Cavaliers @ Miami Heat,12.5
2025-11-12,Nikola Jovic,Cleveland Cavaliers @ Miami Heat,11.5
2025-11-12,Pelle Larsson,Cleveland Cavaliers @ Miami Heat,10.5
2025-11-12,Davion Mitchell,Cleveland Cavaliers @ Miami Heat,10.5
2025-11-12,Lonzo Ball,Cleveland Cavaliers @ Miami Heat,9.5
2025-11-12,Dean Wade,Cleveland Cavaliers @ Miami Heat,8.5
2025-11-12,Victor Wembanyama,Golden State Warriors @ San Antonio Spurs,24.5
2025-11-12,Stephen Curry,Golden State Warriors @ San Antonio Spurs,23.5
2025-11-12,De'Aaron Fox,Golden State Warriors @ San Antonio Spurs,20.5
2025-11-12,Jimmy Butler,Golden State Warriors @ San Antonio Spurs,16.5
2025-11-12,Stephon Castle,Golden State Warriors @ San Antonio Spurs,16.5
2025-11-12,Jonathan Kuminga,Golden State Warriors @ San Antonio Spurs,15.5
2025-11-12,Devin Vassell,Golden State Warriors @ San Antonio Spurs,13.5
2025-11-12,Harrison Barnes,Golden State Warriors @ San Antonio Spurs,10.5
2025-11-12,Keldon Johnson,Golden State Warriors @ San Antonio Spurs,9.5
2025-11-12,Draymond Green,Golden State Warriors @ San Antonio Spurs,7.5
2025-11-12,Kevin Durant,Washington Wizards @ Houston Rockets,25.5
2025-11-12,Alperen Sengun,Washington Wizards @ Houston Rockets,22.5
2025-11-12,C.J. McCollum,Washington Wizards @ Houston Rockets,17.5
2025-11-12,Amen Thompson,Washington Wizards @ Houston Rockets,16.5
2025-11-12,Alex Sarr,Washington Wizards @ Houston Rockets,16.5
2025-11-12,Jabari Smith Jr,Washington Wizards @ Houston Rockets,13.5
2025-11-12,Kyshawn George,Washington Wizards @ Houston Rockets,12.5
2025-11-12,Reed Sheppard,Washington Wizards @ Houston Rockets,11.5
2025-11-12,Tre Johnson,Washington Wizards @ Houston Rockets,10.5
2025-11-12,Khris Middleton,Washington Wizards @ Houston Rockets,9.5
2025-11-12,Josh Okogie,Washington Wizards @ Houston Rockets,7.5
2025-11-12,Steven Adams,Washington Wizards @ Houston Rockets,5.5
2025-11-12,Deni Avdija,Portland Trail Blazers @ New Orleans Pelicans,24.5
2025-11-12,Trey Murphy III,Portland Trail Blazers @ New Orleans Pelicans,22.5
2025-11-12,Shaedon Sharpe,Portland Trail Blazers @ New Orleans Pelicans,19.5
2025-11-12,Jerami Grant,Portland Trail Blazers @ New Orleans Pelicans,17.5
2025-11-12,Jrue Holiday,Portland Trail Blazers @ New Orleans Pelicans,16.5
2025-11-12,Jeremiah Fears,Portland Trail Blazers @ New Orleans Pelicans,15.5
2025-11-12,Saddiq Bey,Portland Trail Blazers @ New Orleans Pelicans,13.5
2025-11-12,Toumani Camara,Portland Trail Blazers @ New Orleans Pelicans,12.5
2025-11-12,Herb Jones,Portland Trail Blazers @ New Orleans Pelicans,11.5
2025-11-12,Derik Queen,Portland Trail Blazers @ New Orleans Pelicans,10.5
2025-11-12,Jose Alvarado,Portland Trail Blazers @ New Orleans Pelicans,9.5
2025-11-12,Donovan Clingan,Portland Trail Blazers @ New Orleans Pelicans,8.5
2025-11-12,Kris Murray,Portland Trail Blazers @ New Orleans Pelicans,5.5
2025-11-12,Devin Booker,Phoenix Suns @ Dallas Mavericks,27.5
2025-11-12,Anthony Davis,Phoenix Suns @ Dallas Mavericks,21.5
2025-11-12,Cooper Flagg,Phoenix Suns @ Dallas Mavericks,16.5
2025-11-12,Grayson Allen,Phoenix Suns @ Dallas Mavericks,16.5
2025-11-12,Dillon Brooks,Phoenix Suns @ Dallas Mavericks,15.5
2025-11-12,P.J. Washington,Phoenix Suns @ Dallas Mavericks,15.5
2025-11-12,Mark Williams,Phoenix Suns @ Dallas Mavericks,13.5
2025-11-12,Max Christie,Phoenix Suns @ Dallas Mavericks,12.5
2025-11-12,Royce O'Neale,Phoenix Suns @ Dallas Mavericks,10.5
2025-11-12,Ryan Dunn,Phoenix Suns @ Dallas Mavericks,7.5
2025-11-12,Shai Gilgeous-Alexander,Los Angeles Lakers @ Oklahoma City Thunder,31.5
2025-11-12,Luka Doncic,Los Angeles Lakers @ Oklahoma City Thunder,30.5
2025-11-12,Austin Reaves,Los Angeles Lakers @ Oklahoma City Thunder,22.5
2025-11-12,Chet Holmgren,Los Angeles Lakers @ Oklahoma City Thunder,16.5
2025-11-12,Ajay Mitchell,Los Angeles Lakers @ Oklahoma City Thunder,15.5
2025-11-12,Deandre Ayton,Los Angeles Lakers @ Oklahoma City Thunder,13.5
2025-11-12,Rui Hachimura,Los Angeles Lakers @ Oklahoma City Thunder,12.5
2025-11-12,Isaiah Hartenstein,Los Angeles Lakers @ Oklahoma City Thunder,11.5
2025-11-12,Luguentz Dort,Los Angeles Lakers @ Oklahoma City Thunder,9.5
2025-11-12,Marcus Smart,Los Angeles Lakers @ Oklahoma City Thunder,8.5
2025-11-12,Cason Wallace,Los Angeles Lakers @ Oklahoma City Thunder,8.5
2025-11-12,Jake LaRavia,Los Angeles Lakers @ Oklahoma City Thunder,8.5
2025-11-12,Zach LaVine,Atlanta Hawks @ Sacramento Kings,20.5
2025-11-12,DeMar DeRozan,Atlanta Hawks @ Sacramento Kings,20.5
2025-11-12,Jalen Johnson,Atlanta Hawks @ Sacramento Kings,19.5
2025-11-12,Kristaps Porzingis,Atlanta Hawks @ Sacramento Kings,18.5
2025-11-12,Nickeil Alexander-Walker,Atlanta Hawks @ Sacramento Kings,17.5
2025-11-12,Domantas Sabonis,Atlanta Hawks @ Sacramento Kings,16.5
2025-11-12,Russell Westbrook,Atlanta Hawks @ Sacramento Kings,13.5
2025-11-12,Zaccharie Risacher,Atlanta Hawks @ Sacramento Kings,12.5
2025-11-12,Dyson Daniels,Atlanta Hawks @ Sacramento Kings,11.5
2025-11-12,Nikola Jokic,Denver Nuggets @ Los Angeles Clippers,26.5
2025-11-12,James Harden,Denver Nuggets @ Los Angeles Clippers,23.5
2025-11-12,Jamal Murray,Denver Nuggets @ Los Angeles Clippers,20.5
2025-11-12,John Collins,Denver Nuggets @ Los Angeles Clippers,16.5
2025-11-12,Ivica Zubac,Denver Nuggets @ Los Angeles Clippers,16.5
2025-11-12,Aaron Gordon,Denver Nuggets @ Los Angeles Clippers,15.5
2025-11-12,Christian Braun,Denver Nuggets @ Los Angeles Clippers,12.5
2025-11-12,Derrick Jones,Denver Nuggets @ Los Angeles Clippers,10.5
2025-11-12,Kris Dunn,Denver Nuggets @ Los Angeles Clippers,8.5
2025-11-13,Donovan Mitchell,Toronto Raptors @ Cleveland Cavaliers,27.5
2025-11-13,Brandon Ingram,Toronto Raptors @ Cleveland Cavaliers,19.5
2025-11-13,Evan Mobley,Toronto Raptors @ Cleveland Cavaliers,19.5
2025-11-13,R.J. Barrett,Toronto Raptors @ Cleveland Cavaliers,19.5
2025-11-13,Scottie Barnes,Toronto Raptors @ Cleveland Cavaliers,18.5
2025-11-13,De'Andre Hunter,Toronto Raptors @ Cleveland Cavaliers,16.5
2025-11-13,Darius Garland,Toronto Raptors @ Cleveland Cavaliers,15.5
2025-11-13,Immanuel Quickley,Toronto Raptors @ Cleveland Cavaliers,15.5
2025-11-13,Jarrett Allen,Toronto Raptors @ Cleveland Cavaliers,14.5
2025-11-13,Sam Merrill,Toronto Raptors @ Cleveland Cavaliers,10.5
2025-11-13,Jaylon Tyson,Toronto Raptors @ Cleveland Cavaliers,9.5
2025-11-13,Sandro Mamukelashvili,Toronto Raptors @ Cleveland Cavaliers,9.5
2025-11-13,Jakob Poeltl,Toronto Raptors @ Cleveland Cavaliers,9.5
2025-11-13,Collin Murray-Boyles,Toronto Raptors @ Cleveland Cavaliers,7.5
2025-11-13,Lauri Markkanen,Atlanta Hawks @ Utah Jazz,25.5
2025-11-13,Jalen Johnson,Atlanta Hawks @ Utah Jazz,20.5
2025-11-13,Keyonte George,Atlanta Hawks @ Utah Jazz,19.5
2025-11-13,Nickeil Alexander-Walker,Atlanta Hawks @ Utah Jazz,17.5
2025-11-13,Onyeka Okongwu,Atlanta Hawks @ Utah Jazz,16.5
2025-11-13,Dyson Daniels,Atlanta Hawks @ Utah Jazz,13.5
2025-11-13,Zaccharie Risacher,Atlanta Hawks @ Utah Jazz,13.5
2025-11-13,Ace Bailey,Atlanta Hawks @ Utah Jazz,11.5
2025-11-13,Jusuf Nurkic,Atlanta Hawks @ Utah Jazz,10.5
2025-11-13,Kyle Filipowski,Atlanta Hawks @ Utah Jazz,9.5
2025-11-13,Svi Mykhailiuk,Atlanta Hawks @ Utah Jazz,9.5
2025-11-13,Isaiah Collier,Atlanta Hawks @ Utah Jazz,8.5
2025-11-13,Devin Booker,Indiana Pacers @ Phoenix Suns,28.5
2025-11-13,Pascal Siakam,Indiana Pacers @ Phoenix Suns,25.5
2025-11-13,Aaron Nesmith,Indiana Pacers @ Phoenix Suns,17.5
2025-11-13,Andrew Nembhard,Indiana Pacers @ Phoenix Suns,16.5
2025-11-13,Dillon Brooks,Indiana Pacers @ Phoenix Suns,16.5
2025-11-13,Grayson Allen,Indiana Pacers @ Phoenix Suns,16.5
2025-11-13,Royce O'Neale,Indiana Pacers @ Phoenix Suns,11.5
2025-11-13,T.J. McConnell,Indiana Pacers @ Phoenix Suns,9.5
2025-11-13,Jarace Walker,Indiana Pacers @ Phoenix Suns,9.5
2025-11-13,Isaiah Jackson,Indiana Pacers @ Phoenix Suns,8.5
2025-11-13,Ryan Dunn,Indiana Pacers @ Phoenix Suns,7.5
2025-11-13,Ben Sheppard,Indiana Pacers @ Phoenix Suns,6.5
2025-11-13,Oso Ighodaro,Indiana Pacers @ Phoenix Suns,5.5
2025-11-14,Franz Wagner,Brooklyn Nets @ Orlando Magic,25.5
2025-11-14,Michael Porter Jr,Brooklyn Nets @ Orlando Magic,21.5
2025-11-14,Desmond Bane,Brooklyn Nets @ Orlando Magic,19.5
2025-11-14,Jalen Suggs,Brooklyn Nets @ Orlando Magic,14.5
2025-11-14,Nicolas Claxton,Brooklyn Nets @ Orlando Magic,13.5
2025-11-14,Wendell Carter Jr,Brooklyn Nets @ Orlando Magic,13.5
2025-11-14,Noah Clowney,Brooklyn Nets @ Orlando Magic,12.5
2025-11-14,Tristan da Silva,Brooklyn Nets @ Orlando Magic,11.5
2025-11-14,Terance Mann,Brooklyn Nets @ Orlando Magic,9.5
2025-11-14,Ziaire Williams,Brooklyn Nets @ Orlando Magic,9.5
2025-11-14,Egor Demin,Brooklyn Nets @ Orlando Magic,8.5
2025-11-14,Tyrese Maxey,Philadelphia 76ers @ Detroit Pistons,30.5
2025-11-14,Cade Cunningham,Philadelphia 76ers @ Detroit Pistons,28.5
2025-11-14,Jalen Duren,Philadelphia 76ers @ Detroit Pistons,19.5
2025-11-14,Kelly Oubre Jr,Philadelphia 76ers @ Detroit Pistons,15.5
2025-11-14,Andre Drummond,Philadelphia 76ers @ Detroit Pistons,10.5
2025-11-14,Giannis Antetokounmpo,Charlotte Hornets @ Milwaukee Bucks,32.5
2025-11-14,LaMelo Ball,Charlotte Hornets @ Milwaukee Bucks,21.5
2025-11-14,Miles Bridges,Charlotte Hornets @ Milwaukee Bucks,20.5
2025-11-14,Kon Knueppel,Charlotte Hornets @ Milwaukee Bucks,15.5
2025-11-14,Collin Sexton,Charlotte Hornets @ Milwaukee Bucks,15.5
2025-11-14,Ryan Rollins,Charlotte Hornets @ Milwaukee Bucks,14.5
2025-11-14,Myles Turner,Charlotte Hornets @ Milwaukee Bucks,14.5
2025-11-14,Kyle Kuzma,Charlotte Hornets @ Milwaukee Bucks,12.5
2025-11-14,Tre Mann,Charlotte Hornets @ Milwaukee Bucks,10.5
2025-11-14,Bobby Portis,Charlotte Hornets @ Milwaukee Bucks,10.5
2025-11-14,Gary Trent Jr,Charlotte Hornets @ Milwaukee Bucks,10.5
2025-11-14,A.J. Green,Charlotte Hornets @ Milwaukee Bucks,9.5
2025-11-14,Cole Anthony,Charlotte Hornets @ Milwaukee Bucks,9.5
2025-11-14,Moussa Diabate,Charlotte Hornets @ Milwaukee Bucks,8.5
2025-11-14,Sion James,Charlotte Hornets @ Milwaukee Bucks,7.5
2025-11-14,Kevin Durant,Portland Trail Blazers @ Houston Rockets,25.5
2025-11-14,Deni Avdija,Portland Trail Blazers @ Houston Rockets,23.5
2025-11-14,Alperen Sengun,Portland Trail Blazers @ Houston Rockets,21.5
2025-11-14,Shaedon Sharpe,Portland Trail Blazers @ Houston Rockets,19.5
2025-11-14,Amen Thompson,Portland Trail Blazers @ Houston Rockets,17.5
2025-11-14,Jrue Holiday,Portland Trail Blazers @ Houston Rockets,16.5
2025-11-14,Jerami Grant,Portland Trail Blazers @ Houston Rockets,16.5
2025-11-14,Jabari Smith Jr,Portland Trail Blazers @ Houston Rockets,14.5
2025-11-14,Toumani Camara,Portland Trail Blazers @ Houston Rockets,12.5
2025-11-14,Tari Eason,Portland Trail Blazers @ Houston Rockets,11.5
2025-11-14,Reed Sheppard,Portland Trail Blazers @ Houston Rockets,10.5
2025-11-14,Josh Okogie,Portland Trail Blazers @ Houston Rockets,8.5
2025-11-14,Donovan Clingan,Portland Trail Blazers @ Houston Rockets,7.5
2025-11-14,Kris Murray,Portland Trail Blazers @ Houston Rockets,5.5
2025-11-14,Luka Doncic,Los Angeles Lakers @ New Orleans Pelicans,33.5
2025-11-14,Austin Reaves,Los Angeles Lakers @ New Orleans Pelicans,24.5
2025-11-14,Trey Murphy III,Los Angeles Lakers @ New Orleans Pelicans,21.5
2025-11-14,Jeremiah Fears,Los Angeles Lakers @ New Orleans Pelicans,15.5
2025-11-14,Deandre Ayton,Los Angeles Lakers @ New Orleans Pelicans,14.5
2025-11-14,Saddiq Bey,Los Angeles Lakers @ New Orleans Pelicans,14.5
2025-11-14,Rui Hachimura,Los Angeles Lakers @ New Orleans Pelicans,12.5
2025-11-14,Herb Jones,Los Angeles Lakers @ New Orleans Pelicans,12.5
2025-11-14,Marcus Smart,Los Angeles Lakers @ New Orleans Pelicans,9.5
2025-11-14,Jake LaRavia,Los Angeles Lakers @ New Orleans Pelicans,7.5
2025-11-14,Anthony Edwards,Sacramento Kings @ Minnesota Timberwolves,29.5
2025-11-14,Julius Randle,Sacramento Kings @ Minnesota Timberwolves,23.5
2025-11-14,Zach LaVine,Sacramento Kings @ Minnesota Timberwolves,22.5
2025-11-14,DeMar DeRozan,Sacramento Kings @ Minnesota Timberwolves,20.5
2025-11-14,Jaden McDaniels,Sacramento Kings @ Minnesota Timberwolves,15.5
2025-11-14,Domantas Sabonis,Sacramento Kings @ Minnesota Timberwolves,15.5
2025-11-14,Russell Westbrook,Sacramento Kings @ Minnesota Timberwolves,15.5
2025-11-14,Donte DiVincenzo,Sacramento Kings @ Minnesota Timberwolves,13.5
2025-11-14,Rudy Gobert,Sacramento Kings @ Minnesota Timberwolves,10.5
2025-11-14,Dennis Schroder,Sacramento Kings @ Minnesota Timberwolves,9.5
2025-11-14,James Harden,Los Angeles Clippers @ Dallas Mavericks,24.5
2025-11-14,Anthony Davis,Los Angeles Clippers @ Dallas Mavericks,21.5
